data_referencia,torre,apartamento,consumo_m3,valor_conta
2024-11,B,103,11.58,57.9
2024-12,B,103,11.26,56.3
2022-01,B,104,7.98,42.93
2022-02,B,104,4.43,30.5
2022-03,B,104,7.13,39.95
2022-04,B,104,8.19,43.66
2022-05,B,104,7.8,42.3
2022-06,B,104,7.12,39.92
2022-07,B,104,6.57,38.0
2022-08,B,104,4.71,31.48
2022-09,B,104,4.99,32.47
2022-10,B,104,6.21,36.73
2022-11,B,104,8.3,44.05
2022-12,B,104,7.65,41.78
2023-01,B,104,6.83,38.91
2023-02,B,104,7.06,39.71
2023-03,B,104,5.83,35.41
2023-04,B,104,5.55,34.42
2023-05,B,104,5.8,35.3
2023-06,B,104,7.15,40.03
2023-07,B,104,6.77,38.7
2023-08,B,104,5.2,33.2
2023-09,B,104,6.95,39.33
2023-10,B,104,6.11,36.39
2023-11,B,104,7.59,41.56
2023-12,B,104,5.79,35.27
2024-01,B,104,4.22,29.77
2024-02,B,104,7.85,42.47
2024-03,B,104,5.67,34.84
2024-04,B,104,8.41,44.44
2024-05,B,104,5.66,34.81
2024-06,B,104,5.39,33.86
2024-07,B,104,8.48,44.68
2024-08,B,104,9.0,46.5
2024-09,B,104,6.3,37.05
2024-10,B,104,6.95,39.33
2024-11,B,104,5.48,34.18
2024-12,B,104,5.49,34.22
2022-01,B,105,10.74,53.7
2022-02,B,105,13.21,66.05
2022-03,B,105,10.11,50.55
2022-04,B,105,8.72,45.52
2022-05,B,105,14.42,72.1
2022-06,B,105,13.18,65.9
2022-07,B,105,17.0,85.0
2022-08,B,105,10.9,54.5
2022-09,B,105,9.89,49.62
2022-10,B,105,15.16,75.8
2022-11,B,105,12.3,61.5
2022-12,B,105,9.39,47.87
2023-01,B,105,12.11,60.55
2023-02,B,105,14.18,70.9
2023-03,B,105,15.47,77.35
2023-04,B,105,12.82,64.1
2023-05,B,105,10.62,53.1
2023-06,B,105,13.18,65.9
2023-07,B,105,13.04,65.2
2023-08,B,105,10.06,50.3
2023-09,B,105,9.0,46.5
2023-10,B,105,14.02,70.1
2023-11,B,105,9.48,48.18
2023-12,B,105,14.6,73.0
2024-01,B,105,10.57,52.85
2024-02,B,105,15.2,76.0
2024-03,B,105,14.04,70.2
2024-04,B,105,13.63,68.15
2024-05,B,105,14.33,71.65
2024-06,B,105,14.02,70.1
2024-07,B,105,17.3,86.5
2024-08,B,105,11.86,59.3
2024-09,B,105,13.48,67.4
2024-10,B,105,11.94,59.7
2024-11,B,105,12.64,63.2
2024-12,B,105,11.74,58.7
2022-01,B,106,13.86,69.3
2022-02,B,106,12.95,64.75
2022-03,B,106,13.32,66.6
2022-04,B,106,13.31,66.55
2022-05,B,106,13.14,65.7
2022-06,B,106,11.16,55.8
2022-07,B,106,13.43,67.15
2022-08,B,106,13.15,65.75
2022-09,B,106,9.93,49.75
2022-10,B,106,14.89,74.45
2022-11,B,106,10.06,50.3
2022-12,B,106,11.64,58.2
2023-01,B,106,11.48,57.4
2023-02,B,106,10.1,50.5
2023-03,B,106,11.02,55.1
2023-04,B,106,10.86,54.3
2023-05,B,106,15.04,75.2
2023-06,B,106,12.71,63.55
2023-07,B,106,12.08,60.4
2023-08,B,106,11.46,57.3
2023-09,B,106,11.36,56.8
2023-10,B,106,13.35,66.75
2023-11,B,106,10.53,52.65
2023-12,B,106,9.65,48.77
2024-01,B,106,12.07,60.35
2024-02,B,106,12.11,60.55
2024-03,B,106,13.98,69.9
2024-04,B,106,11.13,55.65
2024-05,B,106,14.75,73.75
2024-06,B,106,15.08,75.4
2024-07,B,106,14.1,70.5
2024-08,B,106,9.5,48.25
2024-09,B,106,9.66,48.81
2024-10,B,106,12.22,61.1
2024-11,B,106,11.86,59.3
2024-12,B,106,11.15,55.75
2022-01,B,107,13.92,69.6
2022-02,B,107,12.02,60.1
2022-03,B,107,11.16,55.8
2022-04,B,107,12.59,62.95
2022-05,B,107,12.63,63.15
2022-06,B,107,12.39,61.95
2022-07,B,107,14.2,71.0
2022-08,B,107,14.36,71.8
2022-09,B,107,11.5,57.5
2022-10,B,107,11.51,57.55
2022-11,B,107,11.01,55.05
2022-12,B,107,8.95,46.32
2023-01,B,107,13.59,67.95
2023-02,B,107,12.35,61.75
2023-03,B,107,11.96,59.8
2023-04,B,107,10.05,50.25
2023-05,B,107,10.58,52.9
2023-06,B,107,14.81,74.05
2023-07,B,107,18.11,90.55
2023-08,B,107,12.09,60.45
2023-09,B,107,9.52,48.32
2023-10,B,107,11.85,59.25
2023-11,B,107,14.66,73.3
2023-12,B,107,11.49,57.45
2024-01,B,107,9.62,48.67
2024-02,B,107,9.18,47.13
2024-03,B,107,14.02,70.1
2024-04,B,107,15.02,75.1
2024-05,B,107,9.49,48.22
2024-06,B,107,9.2,47.2
2024-07,B,107,10.78,53.9
2024-08,B,107,14.34,71.7
2024-09,B,107,9.9,49.65
2024-10,B,107,14.17,70.85
2024-11,B,107,15.03,75.15
2024-12,B,107,10.82,54.1
2022-01,B,108,8.5,44.75
2022-02,B,108,6.1,36.35
2022-03,B,108,7.47,41.14
2022-04,B,108,6.33,37.16
2022-05,B,108,5.3,33.55
2022-06,B,108,5.24,33.34
2022-07,B,108,6.19,36.67
2022-08,B,108,4.62,31.17
2022-09,B,108,8.48,44.68
2022-10,B,108,7.95,42.83
2022-11,B,108,4.66,31.31
2022-12,B,108,4.42,30.47
2023-01,B,108,8.18,43.63
2023-02,B,108,6.92,39.22
2023-03,B,108,9.03,46.6
2023-04,B,108,4.61,31.14
2023-05,B,108,6.81,38.83
2023-06,B,108,4.06,29.21
2023-07,B,108,6.85,38.97
2023-08,B,108,6.48,37.68
2023-09,B,108,6.36,37.26
2023-10,B,108,7.91,42.69
2023-11,B,108,6.41,37.44
2023-12,B,108,7.25,40.38
2024-01,B,108,7.12,39.92
2024-02,B,108,4.77,31.7
2024-03,B,108,4.56,30.96
2024-04,B,108,6.7,38.45
2024-05,B,108,5.14,32.99
2024-06,B,108,4.14,29.49
2024-07,B,108,6.28,36.98
2024-08,B,108,6.59,38.06
2024-09,B,108,9.12,46.92
2024-10,B,108,6.39,37.36
2024-11,B,108,5.96,35.86
2024-12,B,108,8.4,44.4
2022-01,B,109,13.38,66.9
2022-02,B,109,12.7,63.5
2022-03,B,109,12.31,61.55
2022-04,B,109,13.99,69.95
2022-05,B,109,10.82,54.1
2022-06,B,109,9.31,47.59
2022-07,B,109,17.59,87.95
2022-08,B,109,10.01,50.05
2022-09,B,109,9.71,48.98
2022-10,B,109,10.4,52.0
2022-11,B,109,10.68,53.4
2022-12,B,109,9.75,49.12
2023-01,B,109,10.14,50.7
2023-02,B,109,12.62,63.1
2023-03,B,109,15.51,77.55
2023-04,B,109,12.09,60.45
2023-05,B,109,9.51,48.28
2023-06,B,109,14.23,71.15
2023-07,B,109,12.44,62.2
2023-08,B,109,9.71,48.98
2023-09,B,109,9.17,47.09
2023-10,B,109,9.14,46.99
2023-11,B,109,9.23,47.3
2023-12,B,109,12.55,62.75
2024-01,B,109,14.38,71.9
2024-02,B,109,10.15,50.75
2024-03,B,109,14.25,71.25
2024-04,B,109,14.81,74.05
2024-05,B,109,11.27,56.35
2024-06,B,109,13.67,68.35
2024-07,B,109,16.53,82.65
2024-08,B,109,12.08,60.4
2024-09,B,109,9.97,49.9
2024-10,B,109,12.2,61.0
2024-11,B,109,12.83,64.15
2024-12,B,109,12.39,61.95
2022-01,B,110,11.59,57.95
2022-02,B,110,9.44,48.04
2022-03,B,110,12.8,64.0
2022-04,B,110,11.08,55.4
2022-05,B,110,11.0,55.0
2022-06,B,110,10.64,53.2
2022-07,B,110,16.74,83.7
2022-08,B,110,9.22,47.27
2022-09,B,110,12.53,62.65
2022-10,B,110,9.82,49.37
2022-11,B,110,14.12,70.6
2022-12,B,110,13.08,65.4
2023-01,B,110,11.15,55.75
2023-02,B,110,9.14,46.99
2023-03,B,110,12.0,60.0
2023-04,B,110,10.11,50.55
2023-05,B,110,14.74,73.7
2023-06,B,110,10.81,54.05
2023-07,B,110,16.76,83.8
2023-08,B,110,11.1,55.5
2023-09,B,110,12.65,63.25
2023-10,B,110,10.85,54.25
2023-11,B,110,10.2,51.0
2023-12,B,110,12.45,62.25
2024-01,B,110,11.11,55.55
2024-02,B,110,10.02,50.1
2024-03,B,110,10.78,53.9
2024-04,B,110,9.67,48.84
2024-05,B,110,11.52,57.6
2024-06,B,110,10.06,50.3
2024-07,B,110,14.09,70.45
2024-08,B,110,14.61,73.05
2024-09,B,110,11.1,55.5
2024-10,B,110,14.33,71.65
2024-11,B,110,11.37,56.85
2024-12,B,110,9.56,48.46
2022-01,B,111,6.66,38.31
2022-02,B,111,7.99,42.97
2022-03,B,111,7.93,42.75
2022-04,B,111,9.11,46.88
2022-05,B,111,5.98,35.93
2022-06,B,111,7.75,42.12
2022-07,B,111,6.9,39.15
2022-08,B,111,8.88,46.08
2022-09,B,111,4.2,29.7
2022-10,B,111,5.26,33.41
2022-11,B,111,5.23,33.3
2022-12,B,111,6.75,38.62
2023-01,B,111,8.51,44.78
2023-02,B,111,7.39,40.86
2023-03,B,111,4.38,30.33
2023-04,B,111,4.01,29.04
2023-05,B,111,6.87,39.05
2023-06,B,111,8.32,44.12
2023-07,B,111,4.54,30.89
2023-08,B,111,5.51,34.28
2023-09,B,111,8.03,43.1
2023-10,B,111,8.28,43.98
2023-11,B,111,8.39,44.37
2023-12,B,111,7.2,40.2
2024-01,B,111,8.28,43.98
2024-02,B,111,6.21,36.73
2024-03,B,111,4.98,32.43
2024-04,B,111,6.8,38.8
2024-05,B,111,6.88,39.08
2024-06,B,111,6.99,39.47
2024-07,B,111,5.61,34.64
2024-08,B,111,5.71,34.98
2024-09,B,111,5.84,35.44
2024-10,B,111,4.11,29.39
2024-11,B,111,5.61,34.64
2024-12,B,111,4.78,31.73
2022-01,B,112,10.98,54.9
2022-02,B,112,13.89,69.45
2022-03,B,112,13.47,67.35
2022-04,B,112,14.23,71.15
2022-05,B,112,10.25,51.25
2022-06,B,112,9.07,46.75
2022-07,B,112,12.6,63.0
2022-08,B,112,11.53,57.65
2022-09,B,112,9.97,49.9
2022-10,B,112,12.64,63.2
2022-11,B,112,14.34,71.7
2022-12,B,112,14.8,74.0
2023-01,B,112,11.17,55.85
2023-02,B,112,15.67,78.35
2023-03,B,112,11.42,57.1
2023-04,B,112,9.59,48.56
2023-05,B,112,8.89,46.12
2023-06,B,112,10.07,50.35
2023-07,B,112,18.06,90.3
2023-08,B,112,10.96,54.8
2023-09,B,112,14.87,74.35
2023-10,B,112,12.77,63.85
2023-11,B,112,11.63,58.15
2023-12,B,112,9.41,47.94
2024-01,B,112,13.77,68.85
2024-02,B,112,9.38,47.83
2024-03,B,112,9.64,48.74
2024-04,B,112,10.77,53.85
2024-05,B,112,10.19,50.95
2024-06,B,112,12.74,63.7
2024-07,B,112,17.68,88.4
2024-08,B,112,11.58,57.9
2024-09,B,112,10.03,50.15
2024-10,B,112,13.14,65.7
2024-11,B,112,10.88,54.4
2024-12,B,112,10.12,50.6
2022-01,B,113,6.49,37.72
2022-02,B,113,9.02,46.57
2022-03,B,113,5.31,33.58
2022-04,B,113,4.32,30.12
2022-05,B,113,6.42,37.47
2022-06,B,113,4.31,30.09
2022-07,B,113,5.62,34.67
2022-08,B,113,6.78,38.73
2022-09,B,113,8.51,44.78
2022-10,B,113,8.22,43.77
2022-11,B,113,4.4,30.4
2022-12,B,113,5.82,35.37
2023-01,B,113,6.58,38.03
2023-02,B,113,4.3,30.05
2023-03,B,113,5.54,34.39
2023-04,B,113,5.94,35.79
2023-05,B,113,6.41,37.44
2023-06,B,113,4.63,31.2
2023-07,B,113,7.0,39.5
2023-08,B,113,5.14,32.99
2023-09,B,113,7.37,40.8
2023-10,B,113,7.14,39.99
2023-11,B,113,5.25,33.38
2023-12,B,113,4.07,29.25
2024-01,B,113,6.25,36.88
2024-02,B,113,6.94,39.29
2024-03,B,113,6.77,38.7
2024-04,B,113,7.36,40.76
2024-05,B,113,6.88,39.08
2024-06,B,113,5.32,33.62
2024-07,B,113,8.94,46.29
2024-08,B,113,5.71,34.98
2024-09,B,113,4.24,29.84
2024-10,B,113,4.37,30.3
2024-11,B,113,7.44,41.04
2024-12,B,113,4.57,31.0
2022-01,B,114,22.09,115.67
2022-02,B,114,19.76,98.8
2022-03,B,114,19.48,97.4
2022-04,B,114,26.1,145.75
2022-05,B,114,19.86,99.3
2022-06,B,114,20.82,106.15
2022-07,B,114,21.73,112.98
2022-08,B,114,23.61,127.07
2022-09,B,114,20.3,102.25
2022-10,B,114,22.25,116.88
2022-11,B,114,16.83,84.15
2022-12,B,114,15.31,76.55
2023-01,B,114,24.7,135.25
2023-02,B,114,15.7,78.5
2023-03,B,114,20.04,100.3
2023-04,B,114,22.46,118.45
2023-05,B,114,21.51,111.33
2023-06,B,114,20.89,106.68
2023-07,B,114,24.46,133.45
2023-08,B,114,21.9,114.25
2023-09,B,114,22.73,120.47
2023-10,B,114,15.6,78.0
2023-11,B,114,22.58,119.35
2023-12,B,114,17.08,85.4
2024-01,B,114,24.14,131.05
2024-02,B,114,20.19,101.43
2024-03,B,114,18.07,90.35
2024-04,B,114,18.87,94.35
2024-05,B,114,21.16,108.7
2024-06,B,114,24.52,133.9
2024-07,B,114,27.76,158.2
2024-08,B,114,17.06,85.3
2024-09,B,114,16.16,80.8
2024-10,B,114,18.02,90.1
2024-11,B,114,20.43,103.22
2024-12,B,114,18.68,93.4
2022-01,B,115,16.53,82.65
2022-02,B,115,19.38,96.9
2022-03,B,115,20.05,100.38
2022-04,B,115,15.7,78.5
2022-05,B,115,24.7,135.25
2022-06,B,115,18.0,90.0
2022-07,B,115,24.79,135.93
2022-08,B,115,19.92,99.6
2022-09,B,115,25.1,138.25
2022-10,B,115,23.03,122.73
2022-11,B,115,17.02,85.1
2022-12,B,115,15.5,77.5
2023-01,B,115,22.18,116.35
2023-02,B,115,19.5,97.5
2023-03,B,115,23.67,127.53
2023-04,B,115,14.76,73.8
2023-05,B,115,14.37,71.85
2023-06,B,115,17.02,85.1
2023-07,B,115,26.04,145.3
2023-08,B,115,21.09,108.17
2023-09,B,115,18.35,91.75
2023-10,B,115,16.62,83.1
2023-11,B,115,22.63,119.72
2023-12,B,115,21.64,112.3
2024-01,B,115,24.01,130.08
2024-02,B,115,19.27,96.35
2024-03,B,115,21.18,108.85
2024-04,B,115,19.72,98.6
2024-05,B,115,15.31,76.55
2024-06,B,115,22.28,117.1
2024-07,B,115,26.07,145.53
2024-08,B,115,23.87,129.03
2024-09,B,115,20.3,102.25
2024-10,B,115,15.52,77.6
2024-11,B,115,19.12,95.6
2024-12,B,115,16.31,81.55
2022-01,B,116,12.68,63.4
2022-02,B,116,14.13,70.65
2022-03,B,116,15.4,77.0
2022-04,B,116,14.25,71.25
2022-05,B,116,13.75,68.75
2022-06,B,116,11.8,59.0
2022-07,B,116,14.38,71.9
2022-08,B,116,13.48,67.4
2022-09,B,116,14.97,74.85
2022-10,B,116,11.36,56.8
2022-11,B,116,10.87,54.35
2022-12,B,116,9.45,48.07
2023-01,B,116,11.59,57.95
2023-02,B,116,11.38,56.9
2023-03,B,116,11.69,58.45
2023-04,B,116,10.41,52.05
2023-05,B,116,10.82,54.1
2023-06,B,116,10.95,54.75
2023-07,B,116,13.78,68.9
2023-08,B,116,11.05,55.25
2023-09,B,116,13.79,68.95
2023-10,B,116,12.71,63.55
2023-11,B,116,11.36,56.8
2023-12,B,116,12.5,62.5
2024-01,B,116,13.41,67.05
2024-02,B,116,12.83,64.15
2024-03,B,116,11.63,58.15
2024-04,B,116,11.58,57.9
2024-05,B,116,13.07,65.35
2024-06,B,116,13.1,65.5
2024-07,B,116,15.25,76.25
2024-08,B,116,10.24,51.2
2024-09,B,116,12.05,60.25
2024-10,B,116,10.37,51.85
2024-11,B,116,13.11,65.55
2024-12,B,116,9.51,48.28
2022-01,B,117,6.83,38.91
2022-02,B,117,7.58,41.53
2022-03,B,117,4.17,29.59
2022-04,B,117,7.83,42.41
2022-05,B,117,4.42,30.47
2022-06,B,117,7.52,41.32
2022-07,B,117,4.6,31.1
2022-08,B,117,5.15,33.03
2022-09,B,117,4.57,31.0
2022-10,B,117,5.52,34.32
2022-11,B,117,8.38,44.33
2022-12,B,117,8.13,43.45
2023-01,B,117,7.03,39.61
2023-02,B,117,7.15,40.03
2023-03,B,117,9.04,46.64
2023-04,B,117,4.22,29.77
2023-05,B,117,6.44,37.54
2023-06,B,117,7.73,42.05
2023-07,B,117,8.91,46.19
2023-08,B,117,8.67,45.34
2023-09,B,117,6.84,38.94
2023-10,B,117,9.03,46.6
2023-11,B,117,6.07,36.25
2023-12,B,117,8.91,46.19
2024-01,B,117,6.54,37.89
2024-02,B,117,6.77,38.7
2024-03,B,117,9.03,46.6
2024-04,B,117,8.83,45.91
2024-05,B,117,5.27,33.45
2024-06,B,117,6.51,37.78
2024-07,B,117,8.2,43.7
2024-08,B,117,5.07,32.75
2024-09,B,117,5.9,35.65
2024-10,B,117,9.12,46.92
2024-11,B,117,5.09,32.81
2024-12,B,117,6.63,38.2
2022-01,B,118,7.37,40.8
2022-02,B,118,6.11,36.39
2022-03,B,118,4.3,30.05
2022-04,B,118,5.33,33.66
2022-05,B,118,6.09,36.31
2022-06,B,118,4.54,30.89
2022-07,B,118,7.08,39.78
2022-08,B,118,8.07,43.25
2022-09,B,118,4.48,30.68
2022-10,B,118,5.92,35.72
2022-11,B,118,7.97,42.89
2022-12,B,118,6.75,38.62
2023-01,B,118,8.36,44.26
2023-02,B,118,7.83,42.41
2023-03,B,118,7.32,40.62
2023-04,B,118,7.57,41.5
2023-05,B,118,5.31,33.58
2023-06,B,118,6.17,36.59
2023-07,B,118,6.21,36.73
2023-08,B,118,8.46,44.61
2023-09,B,118,7.2,40.2
2023-10,B,118,7.44,41.04
2023-11,B,118,7.87,42.55
2023-12,B,118,4.0,29.0
2024-01,B,118,5.92,35.72
2024-02,B,118,6.48,37.68
2024-03,B,118,8.17,43.59
2024-04,B,118,8.81,45.84
2024-05,B,118,6.43,37.5
2024-06,B,118,4.59,31.06
2024-07,B,118,7.5,41.25
2024-08,B,118,6.73,38.55
2024-09,B,118,6.51,37.78
2024-10,B,118,4.95,32.33
2024-11,B,118,5.85,35.47
2024-12,B,118,5.53,34.36
2022-01,B,119,15.81,79.05
2022-02,B,119,19.06,95.3
2022-03,B,119,21.51,111.33
2022-04,B,119,22.69,120.18
2022-05,B,119,21.36,110.2
2022-06,B,119,20.03,100.23
2022-07,B,119,23.23,124.22
2022-08,B,119,22.67,120.03
2022-09,B,119,22.12,115.9
2022-10,B,119,24.42,133.15
2022-11,B,119,24.94,137.05
2022-12,B,119,22.33,117.47
2023-01,B,119,17.49,87.45
2023-02,B,119,16.49,82.45
2023-03,B,119,15.98,79.9
2023-04,B,119,15.76,78.8
2023-05,B,119,24.98,137.35
2023-06,B,119,18.95,94.75
2023-07,B,119,19.61,98.05
2023-08,B,119,19.1,95.5
2023-09,B,119,15.51,77.55
2023-10,B,119,23.38,125.35
2023-11,B,119,23.0,122.5
2023-12,B,119,21.37,110.28
2024-01,B,119,24.13,130.97
2024-02,B,119,20.78,105.85
2024-03,B,119,23.34,125.05
2024-04,B,119,16.85,84.25
2024-05,B,119,15.55,77.75
2024-06,B,119,17.42,87.1
2024-07,B,119,24.16,131.2
2024-08,B,119,23.87,129.03
2024-09,B,119,22.03,115.23
2024-10,B,119,24.27,132.03
2024-11,B,119,19.16,95.8
2024-12,B,119,21.77,113.27
2022-01,B,120,12.65,63.25
2022-02,B,120,11.25,56.25
2022-03,B,120,15.33,76.65
2022-04,B,120,9.79,49.27
2022-05,B,120,9.87,49.54
2022-06,B,120,14.03,70.15
2022-07,B,120,14.67,73.35
2022-08,B,120,13.69,68.45
2022-09,B,120,11.1,55.5
2022-10,B,120,12.49,62.45
2022-11,B,120,14.98,74.9
2022-12,B,120,8.97,46.4
2023-01,B,120,14.69,73.45
2023-02,B,120,10.19,50.95
2023-03,B,120,11.45,57.25
2023-04,B,120,11.71,58.55
2023-05,B,120,15.27,76.35
2023-06,B,120,9.69,48.91
2023-07,B,120,14.19,70.95
2023-08,B,120,10.47,52.35
2023-09,B,120,9.56,48.46
2023-10,B,120,13.08,65.4
2023-11,B,120,9.24,47.34
2023-12,B,120,9.44,48.04
2024-01,B,120,9.51,48.28
2024-02,B,120,14.41,72.05
2024-03,B,120,15.15,75.75
2024-04,B,120,12.21,61.05
2024-05,B,120,13.12,65.6
2024-06,B,120,9.87,49.54
2024-07,B,120,11.91,59.55
2024-08,B,120,14.45,72.25
2024-09,B,120,13.64,68.2
2024-10,B,120,10.99,54.95
2024-11,B,120,10.06,50.3
2024-12,B,120,11.97,59.85
2022-01,B,121,7.53,41.36
2022-02,B,121,4.65,31.28
2022-03,B,121,7.22,40.27
2022-04,B,121,4.48,30.68
2022-05,B,121,5.07,32.75
2022-06,B,121,7.47,41.14
2022-07,B,121,5.66,34.81
2022-08,B,121,4.93,32.25
2022-09,B,121,5.77,35.2
2022-10,B,121,6.07,36.25
2022-11,B,121,4.69,31.42
2022-12,B,121,4.56,30.96
2023-01,B,121,8.75,45.62
2023-02,B,121,7.04,39.64
2023-03,B,121,7.89,42.61
2023-04,B,121,6.41,37.44
2023-05,B,121,7.33,40.66
2023-06,B,121,8.09,43.31
2023-07,B,121,4.86,32.01
2023-08,B,121,6.13,36.45
2023-09,B,121,5.61,34.64
2023-10,B,121,7.51,41.28
2023-11,B,121,7.44,41.04
2023-12,B,121,6.11,36.39
2024-01,B,121,8.36,44.26
2024-02,B,121,8.71,45.48
2024-03,B,121,6.22,36.77
2024-04,B,121,8.46,44.61
2024-05,B,121,4.87,32.05
2024-06,B,121,5.13,32.95
2024-07,B,121,8.13,43.45
2024-08,B,121,6.77,38.7
2024-09,B,121,5.09,32.81
2024-10,B,121,7.64,41.74
2024-11,B,121,7.22,40.27
2024-12,B,121,7.04,39.64
2022-01,B,122,6.59,38.06
2022-02,B,122,5.0,32.5
2022-03,B,122,7.4,40.9
2022-04,B,122,4.25,29.88
2022-05,B,122,4.48,30.68
2022-06,B,122,5.54,34.39
2022-07,B,122,5.08,32.78
2022-08,B,122,5.71,34.98
2022-09,B,122,7.96,42.86
2022-10,B,122,7.37,40.8
2022-11,B,122,7.43,41.0
2022-12,B,122,4.2,29.7
2023-01,B,122,5.75,35.12
2023-02,B,122,9.42,47.97
2023-03,B,122,4.69,31.42
2023-04,B,122,5.69,34.92
2023-05,B,122,6.6,38.1
2023-06,B,122,4.59,31.06
2023-07,B,122,7.06,39.71
2023-08,B,122,8.03,43.1
2023-09,B,122,7.63,41.7
2023-10,B,122,5.11,32.89
2023-11,B,122,6.94,39.29
2023-12,B,122,4.99,32.47
2024-01,B,122,4.95,32.33
2024-02,B,122,7.62,41.67
2024-03,B,122,8.54,44.89
2024-04,B,122,5.58,34.53
2024-05,B,122,4.93,32.25
2024-06,B,122,7.0,39.5
2024-07,B,122,6.03,36.11
2024-08,B,122,5.09,32.81
2024-09,B,122,8.29,44.02
2024-10,B,122,6.87,39.05
2024-11,B,122,5.19,33.17
2024-12,B,122,6.14,36.49
2022-01,B,123,5.64,34.74
2022-02,B,123,7.59,41.56
2022-03,B,123,5.17,33.09
2022-04,B,123,6.82,38.87
2022-05,B,123,5.45,34.08
2022-06,B,123,6.89,39.11
2022-07,B,123,7.96,42.86
2022-08,B,123,6.81,38.83
2022-09,B,123,4.35,30.22
2022-10,B,123,7.92,42.72
2022-11,B,123,6.91,39.19
2022-12,B,123,5.66,34.81
2023-01,B,123,8.08,43.28
2023-02,B,123,8.28,43.98
2023-03,B,123,5.55,34.42
2023-04,B,123,6.93,39.25
2023-05,B,123,6.18,36.63
2023-06,B,123,5.38,33.83
2023-07,B,123,6.26,36.91
2023-08,B,123,4.93,32.25
2023-09,B,123,4.82,31.87
2023-10,B,123,4.61,31.14
2023-11,B,123,8.69,45.41
2023-12,B,123,4.71,31.48
2024-01,B,123,5.57,34.5
2024-02,B,123,6.04,36.14
2024-03,B,123,7.62,41.67
2024-04,B,123,6.88,39.08
2024-05,B,123,6.49,37.72
2024-06,B,123,4.0,29.0
2024-07,B,123,6.3,37.05
2024-08,B,123,8.21,43.73
2024-09,B,123,8.39,44.37
2024-10,B,123,5.31,33.58
2024-11,B,123,4.74,31.59
2024-12,B,123,7.4,40.9
2022-01,B,124,23.99,129.92
2022-02,B,124,25.48,141.1
2022-03,B,124,21.25,109.38
2022-04,B,124,18.78,93.9
2022-05,B,124,20.02,100.15
2022-06,B,124,21.32,109.9
2022-07,B,124,24.52,133.9
2022-08,B,124,17.81,89.05
2022-09,B,124,22.87,121.53
2022-10,B,124,21.75,113.12
2022-11,B,124,22.28,117.1
2022-12,B,124,24.0,130.0
2023-01,B,124,22.39,117.93
2023-02,B,124,24.0,130.0
2023-03,B,124,17.34,86.7
2023-04,B,124,24.33,132.47
2023-05,B,124,19.69,98.45
2023-06,B,124,20.42,103.15
2023-07,B,124,28.55,164.12
2023-08,B,124,22.92,121.9
2023-09,B,124,24.16,131.2
2023-10,B,124,22.32,117.4
2023-11,B,124,20.61,104.57
2023-12,B,124,16.78,83.9
2024-01,B,124,18.02,90.1
2024-02,B,124,23.75,128.12
2024-03,B,124,17.75,88.75
2024-04,B,124,16.15,80.75
2024-05,B,124,20.54,104.05
2024-06,B,124,16.11,80.55
2024-07,B,124,28.13,160.97
2024-08,B,124,17.62,88.1
2024-09,B,124,18.3,91.5
2024-10,B,124,17.21,86.05
2024-11,B,124,21.75,113.12
2024-12,B,124,18.33,91.65
2022-01,B,125,11.43,57.15
2022-02,B,125,13.24,66.2
2022-03,B,125,11.82,59.1
2022-04,B,125,12.71,63.55
2022-05,B,125,13.74,68.7
2022-06,B,125,9.85,49.48
2022-07,B,125,13.98,69.9
2022-08,B,125,9.21,47.23
2022-09,B,125,13.77,68.85
2022-10,B,125,10.04,50.2
2022-11,B,125,12.98,64.9
2022-12,B,125,12.99,64.95
2023-01,B,125,13.22,66.1
2023-02,B,125,13.76,68.8
2023-03,B,125,10.59,52.95
2023-04,B,125,8.95,46.32
2023-05,B,125,10.84,54.2
2023-06,B,125,9.97,49.9
2023-07,B,125,11.34,56.7
2023-08,B,125,11.94,59.7
2023-09,B,125,12.19,60.95
2023-10,B,125,12.8,64.0
2023-11,B,125,12.58,62.9
2023-12,B,125,14.71,73.55
2024-01,B,125,12.11,60.55
2024-02,B,125,11.52,57.6
2024-03,B,125,10.56,52.8
2024-04,B,125,13.23,66.15
2024-05,B,125,10.21,51.05
2024-06,B,125,12.27,61.35
2024-07,B,125,15.9,79.5
2024-08,B,125,13.2,66.0
2024-09,B,125,14.21,71.05
2024-10,B,125,13.73,68.65
2024-11,B,125,13.33,66.65
2024-12,B,125,13.5,67.5
2022-01,B,126,5.4,33.9
2022-02,B,126,8.45,44.57
2022-03,B,126,5.4,33.9
2022-04,B,126,7.74,42.09
2022-05,B,126,5.86,35.51
2022-06,B,126,7.76,42.16
2022-07,B,126,9.13,46.95
2022-08,B,126,7.47,41.14
2022-09,B,126,7.39,40.86
2022-10,B,126,5.21,33.23
2022-11,B,126,7.56,41.46
2022-12,B,126,6.13,36.45
2023-01,B,126,8.24,43.84
2023-02,B,126,8.48,44.68
2023-03,B,126,5.26,33.41
2023-04,B,126,5.52,34.32
2023-05,B,126,7.86,42.51
2023-06,B,126,9.02,46.57
2023-07,B,126,5.84,35.44
2023-08,B,126,7.15,40.03
2023-09,B,126,3.89,28.62
2023-10,B,126,5.9,35.65
2023-11,B,126,6.6,38.1
2023-12,B,126,6.29,37.02
2024-01,B,126,4.71,31.48
2024-02,B,126,6.87,39.05
2024-03,B,126,7.66,41.81
